yyyymm	Index	D12	E12	b/m	tbl	AAA	BAA	lty	ntis	Rfree	infl	ltr	corpr	svar	csp	CRSP_SPvw	CRSP_SPvwx
200310	1,050.71	16.8523	41.9667	0.2333089667	0.0092	0.0570	0.0673	0.0518	0.0072161609	0.0007666667	-0.0010799136	-0.0283	-0.0203	0.0014075760	NaN	0.055560	0.053970
200311	1,058.20	17.1187	45.3533	0.2337541521	0.0093	0.0565	0.0666	0.0519	0.0099779968	0.0007750000	-0.0027027027	-0.0027	0.0052	0.0009196333	NaN	0.009259	0.007606
200312	1,111.92	17.3850	48.7400	0.2187398648	0.0090	0.0562	0.0660	0.0511	0.0069156904	0.0007500000	-0.0010840108	0.0139	0.0139	0.0008936987	NaN	0.051842	0.050167
200401	1,131.13	17.5977	49.8267	0.2180277210	0.0088	0.0554	0.0644	0.0499	0.0068094190	0.0007333333	0.0048833424	0.0187	0.0187	0.0009788186	NaN	0.019078	0.017991
200402	1,144.94	17.8103	50.9133	0.2160532204	0.0093	0.0550	0.0627	0.0483	0.0086954134	0.0007750000	0.0053995680	0.0230	0.0178	0.0006107119	NaN	0.014403	0.012716
200403	1,126.21	18.0230	52.0000	0.2817314655	0.0094	0.0533	0.0611	0.0474	0.0122676972	0.0007833333	0.0064446831	0.0141	0.0118	0.0019812629	NaN	-0.015011	-0.016297
200404	1,107.30	18.2157	53.3833	0.2853718668	0.0094	0.0573	0.0646	0.0531	0.0115521534	0.0007833333	0.0032017076	-0.0588	-0.0534	0.0012309283	NaN	-0.015584	-0.016719
200405	1,120.68	18.4083	54.7667	0.2864115739	0.0102	0.0604	0.0675	0.0539	0.0129484753	0.0008500000	0.0058510638	-0.0051	-0.0071	0.0009776264	NaN	0.013711	0.012102
200406	1,140.84	18.6010	56.1500	0.2796316030	0.0127	0.0601	0.0678	0.0532	0.0123337155	0.0010583333	0.0031729244	0.0121	0.0093	0.0007707514	NaN	0.019490	0.018032
200407	1,101.72	18.7883	56.6900	0.2877883095	0.0133	0.0582	0.0662	0.0523	0.0145807196	0.0011083333	-0.0015814444	0.0155	0.0184	0.0007770892	NaN	-0.032932	-0.034092
200408	1,104.24	18.9757	57.2300	0.2868206158	0.0148	0.0565	0.0646	0.0493	0.0142089585	0.0012333333	0.0005279831	0.0395	0.0395	0.0014428366	NaN	0.003807	0.002018
200409	1,114.58	19.1630	57.7700	0.2894853015	0.0165	0.0546	0.0627	0.0488	0.0090650172	0.0013750000	0.0021108179	0.0096	0.0101	0.0007056802	NaN	0.010817	0.009347
200410	1,130.20	19.2553	58.0300	0.2910095966	0.0176	0.0547	0.0621	0.0478	0.0072859764	0.0014666667	0.0052659294	0.0154	0.0164	0.0012304868	NaN	0.014973	0.013699
200411	1,173.82	19.3477	58.2900	0.2798316459	0.0207	0.0552	0.0620	0.0502	0.0121559076	0.0017250000	0.0005238345	-0.0234	-0.0200	0.0008574002	NaN	0.040561	0.035574
200412	1,211.92	19.4400	58.5500	0.2706192427	0.0219	0.0547	0.0615	0.0484	0.0128713700	0.0018250000	-0.0036649215	0.0250	0.0257	0.0007278431	NaN	0.033734	0.032086
200501	1,181.27	19.7020	59.1400	0.2781798561	0.0233	0.0536	0.0602	0.0465	0.0134573170	0.0019416667	0.0021019443	0.0300	0.0277	0.0008213965	NaN	-0.023824	-0.024749
200502	1,203.60	19.9640	59.7300	0.2710410236	0.0254	0.0520	0.0582	0.0479	0.0121686670	0.0021166667	0.0057682223	-0.0128	-0.0112	0.0008344462	NaN	0.021151	0.019014
200503	1,180.59	20.2260	60.3200	0.3198568893	0.0274	0.0540	0.0606	0.0488	0.0090183811	0.0022833333	0.0078206465	-0.0072	-0.0125	0.0008598957	NaN	-0.017240	-0.018729
200504	1,156.85	20.4593	61.3333	0.3296244007	0.0278	0.0533	0.0605	0.0461	0.0099166918	0.0023166667	0.0067252975	0.0373	0.0327	0.0018258706	NaN	-0.018926	-0.020075
200505	1,191.50	20.6927	62.3467	0.3209655046	0.0284	0.0515	0.0601	0.0440	0.0077906170	0.0023666667	-0.0010277492	0.0297	0.0295	0.0008593927	NaN	0.031994	0.030156
200506	1,191.33	20.9260	63.3600	0.3269790569	0.0297	0.0496	0.0586	0.0429	0.0073373203	0.0024750000	0.0005144033	0.0167	0.0141	0.0005421326	NaN	0.001717	0.000139
200507	1,234.18	21.1090	64.4300	0.3157342746	0.0322	0.0506	0.0595	0.0456	0.0045416557	0.0026833333	0.0046272494	-0.0288	-0.0244	0.0006499133	NaN	0.037374	0.036173
200508	1,220.33	21.2920	65.5000	0.3205331247	0.0344	0.0509	0.0596	0.0432	0.0042468856	0.0028666667	0.0051177073	0.0333	0.0233	0.0006967007	NaN	-0.009159	-0.011265
200509	1,228.81	21.4750	66.5700	0.3178915098	0.0342	0.0513	0.0603	0.0464	0.0055809031	0.0028500000	0.0122199593	-0.0338	-0.0310	0.0006598993	NaN	0.008001	0.006849
200510	1,207.01	21.7233	67.6900	0.3218081871	0.0371	0.0535	0.0630	0.0484	0.0046180418	0.0030916667	0.0020120724	-0.0196	-0.0204	0.0018179843	NaN	-0.015552	-0.016578
200511	1,249.48	21.9717	68.8100	0.3109143456	0.0388	0.0542	0.0639	0.0481	0.0056366515	0.0032333333	-0.0080321285	0.0076	0.0099	0.0005398964	NaN	0.038366	0.035756
200512	1,248.29	22.2200	69.9300	0.3134779566	0.0389	0.0537	0.0632	0.0461	0.0029912505	0.0032416667	-0.0040485830	0.0267	0.0225	0.0004330003	NaN	-0.000060	-0.001396
200601	1,280.08	22.4083	70.8433	0.3092262579	0.0424	0.0529	0.0624	0.0474	-0.0004715784	0.0035333333	0.0076219512	-0.0118	-0.0093	0.0009753876	NaN	0.026426	0.025407
200602	1,280.66	22.5967	71.7567	0.3056103611	0.0443	0.0535	0.0627	0.0457	0.0020055375	0.0036916667	0.0020171457	0.0238	0.0128	0.0006485510	NaN	0.002426	0.000168
200603	1,294.87	22.7850	72.6700	0.3160094407	0.0451	0.0553	0.0641	0.0507	0.0016179146	0.0037583333	0.0055359839	-0.0539	-0.0404	0.0005452381	NaN	0.012909	0.011511
200604	1,310.61	23.0033	73.2767	0.3088419778	0.0460	0.0584	0.0668	0.0532	-0.0043499810	0.0038333333	0.0085085085	-0.0247	-0.0224	0.0005998005	NaN	0.012057	0.010843
200605	1,270.09	23.2217	73.8833	0.3143403075	0.0472	0.0595	0.0675	0.0535	-0.0033187539	0.0039333333	0.0049627792	0.0010	-0.0020	0.0013551490	NaN	-0.028318	-0.030511
200606	1,270.20	23.4400	74.4900	0.3148502899	0.0479	0.0589	0.0678	0.0531	-0.0029324932	0.0039916667	0.0019753086	0.0092	0.0039	0.0021028205	NaN	0.001558	0.000317
200607	1,276.66	23.6587	75.8500	0.3138521753	0.0495	0.0585	0.0676	0.0518	-0.0030748461	0.0041250000	0.0029571217	0.0199	0.0237	0.0014516649	NaN	0.005550	0.004488
200608	1,303.82	23.8773	77.2100	0.3084617987	0.0496	0.0568	0.0659	0.0496	-0.0074419242	0.0041333333	0.0019656020	0.0299	0.0361	0.0004692383	NaN	0.024170	0.021705
200609	1,335.85	24.0960	78.5700	0.3005932835	0.0481	0.0551	0.0643	0.0484	-0.0084420108	0.0040083333	-0.0049043649	0.0170	0.0183	0.0005133772	NaN	0.026487	0.025296
200610	1,377.94	24.3577	79.5500	0.2905991608	0.0492	0.0551	0.0642	0.0481	-0.0078946275	0.0041000000	-0.0054213898	0.0077	0.0127	0.0004505773	NaN	0.032514	0.031407
200611	1,400.63	24.6193	80.5300	0.2872418677	0.0494	0.0533	0.0620	0.0467	-0.0158180312	0.0041166667	-0.0014866204	0.0207	0.0246	0.0005922029	NaN	0.018385	0.015887
200612	1,418.30	24.8810	81.5100	0.2816823997	0.0485	0.0532	0.0622	0.0491	-0.0153844762	0.0040416667	0.0014888337	-0.0236	-0.0232	0.0003575089	NaN	0.013759	0.012291
200701	1,438.24	25.0843	82.0567	0.2781442105	0.0498	0.0540	0.0634	0.0502	-0.0197197847	0.0041500000	0.0030525273	-0.0102	-0.0051	0.0004504848	NaN	0.015350	0.014381
200702	1,406.82	25.2877	82.6033	0.2861484942	0.0503	0.0539	0.0628	0.0477	-0.0152350213	0.0041916667	0.0053503676	0.0335	0.0287	0.0014768150	NaN	-0.019269	-0.021595
200703	1,420.86	25.4910	83.1500	0.2690500135	0.0494	0.0530	0.0627	0.0493	-0.0121264053	0.0041166667	0.0091056959	-0.0145	-0.0231	0.0015875510	NaN	0.010896	0.009681
200704	1,482.37	25.7160	83.7500	0.2544561689	0.0487	0.0547	0.0639	0.0489	-0.0082618431	0.0040583333	0.0064961627	0.0085	0.0140	0.0005821437	NaN	0.043991	0.042857
200705	1,530.62	25.9410	84.3500	0.2439114941	0.0473	0.0547	0.0639	0.0510	-0.0099248162	0.0039416667	0.0061107187	-0.0200	-0.0178	0.0006965496	NaN	0.034459	0.032154
200706	1,503.35	26.1660	84.9500	0.2478956100	0.0461	0.0579	0.0670	0.0521	-0.0107074869	0.0038416667	0.0019379752	-0.0091	-0.0148	0.0014724290	NaN	-0.016624	-0.017832
200707	1,455.27	26.4353	82.8336	0.2515849644	0.0482	0.0573	0.0665	0.0501	-0.0150833810	0.0040166667	-0.0002543772	0.0284	-0.0032	0.0024262621	NaN	-0.031192	-0.032279
200708	1,473.99	26.7047	80.7172	0.2488398512	0.0420	0.0579	0.0665	0.0487	-0.0124968412	0.0035000000	-0.0018339022	0.0199	0.0152	0.0051340441	NaN	0.015118	0.012883
200709	1,526.75	26.9740	78.6007	0.2392074367	0.0389	0.0574	0.0659	0.0489	-0.0132070066	0.0032416667	0.0027559074	0.0012	0.0135	0.0018684314	NaN	0.037485	0.035939
200710	1,549.38	27.2263	74.4605	0.2386170601	0.0390	0.0566	0.0648	0.0480	-0.0184069228	0.0032500000	0.0021391913	0.0155	0.0088	0.0016828912	NaN	0.017362	0.016293
200711	1,481.14	27.4787	70.3202	0.2485796916	0.0327	0.0544	0.0640	0.0445	-0.0254281230	0.0027250000	0.0059396179	0.0468	0.0079	0.0056368201	NaN	-0.041217	-0.043413
200712	1,468.36	27.7310	66.1800	0.2505829731	0.0300	0.0549	0.0665	0.0450	-0.0418108722	0.0025000000	-0.0006708631	-0.0029	0.0028	0.0023453330	NaN	-0.006098	-0.007885
200801	1,378.55	27.9210	64.2502	0.2627544223	0.0275	0.0533	0.0654	0.0436	-0.0384596940	0.0022916667	0.0049705765	0.0213	0.0017	0.0048317986	NaN	-0.061183	-0.062349
200802	1,330.63	28.1110	62.3205	0.2709793210	0.0212	0.0553	0.0682	0.0438	-0.0508144342	0.0017666667	0.0029041122	0.0018	-0.0071	0.0032256551	NaN	-0.031409	-0.033681
200803	1,322.70	28.3010	60.3907	0.2540575672	0.0126	0.0551	0.0689	0.0432	-0.0531518604	0.0010500000	0.0086682129	0.0106	-0.0059	0.0063376489	NaN	-0.003400	-0.005055
200804	1,385.59	28.4380	57.3838	0.2430146964	0.0129	0.0555	0.0697	0.0458	-0.0500967313	0.0010750000	0.0060647784	-0.0288	0.0091	0.0029036914	NaN	0.048629	0.047489
200805	1,400.38	28.5750	54.3769	0.2465106122	0.0173	0.0557	0.0693	0.0475	-0.0465383728	0.0014416667	0.0084208860	-0.0164	-0.0277	0.0016406621	NaN	0.012986	0.010708
200806	1,280.00	28.7120	51.3700	0.2744913881	0.0186	0.0568	0.0707	0.0460	-0.0485227353	0.0015500000	0.0100769969	0.0220	-0.0061	0.0034251768	NaN	-0.082819	-0.084545
200807	1,267.38	28.7593	49.5633	0.2738156551	0.0163	0.0567	0.0716	0.0465	-0.0478973129	0.0013583333	0.0052510111	-0.0025	-0.0109	0.0044659110	NaN	-0.007309	-0.008741
200808	1,282.83	28.8067	47.7567	0.2698892455	0.0172	0.0564	0.0715	0.0449	-0.0475377031	0.0014333333	-0.0039915623	0.0242	0.0121	0.0034478913	NaN	0.014955	0.012682
200809	1,166.36	28.8540	45.9500	0.2871235482	0.0113	0.0565	0.0731	0.0443	-0.0507534371	0.0009416667	-0.0013830185	0.0112	-0.0863	0.0237746954	NaN	-0.085467	-0.087287
200810	968.75	28.6983	35.5933	0.3340993736	0.0067	0.0628	0.0888	0.0478	-0.0576241992	0.0005583333	-0.0101013333	-0.0383	-0.0450	0.0580884926	NaN	-0.166979	-0.168454
200811	896.24	28.5427	25.2367	0.3528673559	0.0019	0.0612	0.0921	0.0372	-0.0536217603	0.0001583333	-0.0191528953	0.1443	0.1174	0.0362570851	NaN	-0.073512	-0.076514
200812	903.25	28.3870	14.8800	0.3549842247	0.0003	0.0505	0.0843	0.0303	-0.0243992372	0.0000250000	-0.0103424738	0.0967	0.1560	0.0200899467	NaN	0.011995	0.009229
200901	825.88	28.0090	12.2067	0.3893931402	0.0013	0.0505	0.0814	0.0394	-0.0254587977	0.0001083333	0.0043524174	-0.1124	-0.0949	0.0119710969	NaN	-0.082615	-0.084039
200902	735.09	27.6310	9.5333	0.4411030550	0.0030	0.0527	0.0808	0.0401	-0.0254076972	0.0002500000	0.0049729330	-0.0056	-0.0308	0.0099611624	NaN	-0.103584	-0.107398
200903	797.87	27.2530	6.8600	0.2965282852	0.0021	0.0550	0.0842	0.0355	-0.0378874688	0.0001750000	0.0024317485	0.0641	-0.0018	0.0203644278	NaN	0.087634	0.084154
200904	872.81	26.6997	7.0767	0.2762275775	0.0016	0.0539	0.0839	0.0410	-0.0314690464	0.0001333333	0.0024963683	-0.0649	-0.0030	0.0075510657	NaN	0.094230	0.092550
200905	919.14	26.1463	7.2933	0.2654320479	0.0018	0.0554	0.0806	0.0432	-0.0248594916	0.0001500000	0.0028887638	-0.0248	0.0489	0.0063810914	NaN	0.054640	0.051848
200906	919.32	25.5930	7.5100	0.2671078489	0.0018	0.0561	0.0750	0.0429	-0.0226082735	0.0001500000	0.0085898923	0.0083	0.0350	0.0034725229	NaN	0.002476	0.000680
200907	987.48	25.0284	9.1867	0.2460047909	0.0018	0.0541	0.0709	0.0430	-0.0142562420	0.0001500000	-0.0015855869	0.0019	0.0565	0.0037711532	NaN	0.074484	0.073103
200908	1,020.62	24.4639	10.8633	0.2375940895	0.0017	0.0526	0.0658	0.0415	-0.0082284633	0.0001416667	0.0022428500	0.0231	0.0235	0.0021777354	NaN	0.034751	0.032255
200909	1,057.08	23.8993	12.5400	0.2323100240	0.0012	0.0513	0.0631	0.0403	0.0000699403	0.0001000000	0.0006254807	0.0176	0.0273	0.0019126576	NaN	0.036534	0.034978
200910	1,036.19	23.4020	25.3500	0.2322992609	0.0007	0.0515	0.0629	0.0420	0.0031804375	0.0000583333	0.0009631012	-0.0171	0.0016	0.0038980191	NaN	-0.018259	-0.019458
200911	1,095.63	22.9046	38.1600	0.2181048716	0.0005	0.0519	0.0632	0.0406	0.0074843326	0.0000416667	0.0007077534	0.0208	0.0044	0.0020013324	NaN	0.060257	0.057607
200912	1,115.10	22.4073	50.9700	0.2163645169	0.0005	0.0526	0.0637	0.0458	0.0105608697	0.0000416667	-0.0017611982	-0.0584	-0.0275	0.0009334541	NaN	0.018983	0.017346
201001	1,073.87	22.2410	54.2900	0.2241170201	0.0006	0.0526	0.0625	0.0441	0.0133767357	0.0000500000	0.0034174736	0.0264	0.0096	0.0019917045	NaN	-0.035751	-0.036781
201002	1,104.49	22.0746	57.6100	0.2185184683	0.0011	0.0535	0.0634	0.0441	0.0138877741	0.0000916667	0.0002492074	0.0032	0.0039	0.0023732563	NaN	0.030426	0.028015
201003	1,169.43	21.9083	60.9300	0.3818781703	0.0015	0.0527	0.0627	0.0458	0.0263520318	0.0001250000	0.0041062835	-0.0179	0.0045	0.0006334369	NaN	0.061014	0.059430
201004	1,186.69	21.9530	62.9867	0.3766061292	0.0016	0.0529	0.0625	0.0437	0.0266346263	0.0001333333	0.0017368849	0.0304	0.0357	0.0017938674	NaN	0.015977	0.014957
201005	1,089.41	21.9976	65.0433	0.4090027948	0.0016	0.0496	0.0605	0.0407	0.0256883783	0.0001333333	0.0007751974	0.0437	-0.0051	0.0081077913	NaN	-0.080111	-0.082337
201006	1,030.71	22.0423	67.1000	0.4241765415	0.0012	0.0488	0.0623	0.0376	0.0186973730	0.0001000000	-0.0009762671	0.0446	0.0519	0.0055917262	NaN	-0.053525	-0.055115
201007	1,101.60	22.1469	68.6867	0.3961335532	0.0016	0.0472	0.0601	0.0377	0.0155154076	0.0001333333	0.0002110431	0.0024	0.0170	0.0033488263	NaN	0.070451	0.068620
201008	1,049.33	22.2514	70.2733	0.4139816191	0.0016	0.0449	0.0566	0.0327	0.0111176329	0.0001333333	0.0013806643	0.0702	0.0473	0.0027046066	NaN	-0.045434	-0.047840
201009	1,141.20	22.3560	71.8600	0.3843057828	0.0015	0.0453	0.0566	0.0341	0.0032271189	0.0001250000	0.0005817362	-0.0153	-0.0144	0.0023371919	NaN	0.090383	0.088751
201010	1,183.26	22.4807	73.6900	0.3728872859	0.0013	0.0468	0.0572	0.0367	0.0071227050	0.0001083333	0.0012451989	-0.0317	-0.0203	0.0010800444	NaN	0.038726	0.037081
201011	1,180.55	22.6053	75.5200	0.3766947543	0.0014	0.0487	0.0592	0.0380	0.0147479992	0.0001166667	0.0004206464	-0.0137	-0.0057	0.0017379156	NaN	-0.000051	-0.002571
201012	1,257.64	22.7300	77.3500	0.3581003169	0.0014	0.0502	0.0610	0.0414	0.0125559300	0.0001166667	0.0017184408	-0.0388	-0.0036	0.0008321200	NaN	0.067054	0.065249
201101	1,286.12	22.9637	78.6700	0.3486322237	0.0015	0.0504	0.0609	0.0432	0.0153079427	0.0001250000	0.0047632301	-0.0196	-0.0198	0.0008632404	NaN	0.023349	0.022319
